SubjectID,SessionID,Condition,BlockNumber,TaskType,TrialType,Response,Latency,Correct,Phase,Frequency
10,1,D,3,2,target,112,0.663,1,315,4Hz
10,1,D,3,2,nontarget,176,0.721,1,315,4Hz
10,1,D,3,2,target,112,0.611,1,315,4Hz
10,1,D,3,2,target,112,0.47,1,315,4Hz
10,1,D,3,2,nontarget,176,0.555,1,315,4Hz
10,1,D,3,2,nontarget,176,0.836,1,315,4Hz
10,1,D,3,2,nontarget,176,0.595,1,315,4Hz
10,1,D,3,2,nontarget,176,0.849,1,315,4Hz
10,1,D,3,2,nontarget,176,0.531,1,315,4Hz
10,1,D,3,2,target,112,0.561,1,315,4Hz
10,1,D,3,2,target,112,0.85,1,315,4Hz
10,1,D,3,2,nontarget,112,0.483,0,315,4Hz
10,1,D,4,3,start,0,2.3,NaN,315,4Hz
10,1,D,4,3,start,176,0.54,0,315,4Hz
10,1,D,4,3,start,176,0.566,0,315,4Hz
10,1,D,4,3,nontarget,176,0.451,1,315,4Hz
10,1,D,4,3,nontarget,176,1.123,NaN,315,4Hz
10,1,D,4,3,nontarget,176,2.049,NaN,315,4Hz
10,1,D,4,3,nontarget,176,0.832,1,315,4Hz
10,1,D,4,3,nontarget,112,0.644,0,315,4Hz
10,1,D,4,3,nontarget,176,0.674,1,315,4Hz
10,1,D,4,3,target,176,1.085,NaN,315,4Hz
10,1,D,4,3,nontarget,176,0.586,1,315,4Hz
10,1,D,4,3,nontarget,176,0.803,1,315,4Hz
10,1,D,4,3,target,112,0.954,1,315,4Hz
10,1,D,4,3,nontarget,176,1.474,NaN,315,4Hz
10,1,D,4,3,nontarget,176,1.023,NaN,315,4Hz
10,1,D,4,3,nontarget,176,0.667,1,315,4Hz
10,1,D,4,3,target,112,1.233,NaN,315,4Hz
10,1,D,4,3,nontarget,176,0.654,1,315,4Hz
10,1,D,4,3,nontarget,176,0.571,1,315,4Hz
10,1,D,4,3,nontarget,176,0.623,1,315,4Hz
10,1,D,4,3,nontarget,176,0.891,1,315,4Hz
10,1,D,4,3,nontarget,176,1.115,NaN,315,4Hz
10,1,D,4,3,target,112,0.723,1,315,4Hz
10,1,D,4,3,target,112,0.853,1,315,4Hz
10,1,D,4,3,nontarget,112,1.162,NaN,315,4Hz
10,1,D,4,3,nontarget,176,0.672,1,315,4Hz
10,1,D,4,3,target,112,0.861,1,315,4Hz
10,1,D,4,3,nontarget,176,0.632,1,315,4Hz
10,1,D,4,3,target,176,0.592,0,315,4Hz
10,1,D,4,3,target,176,0.878,0,315,4Hz
10,1,D,4,3,nontarget,112,0.653,0,315,4Hz
10,1,D,4,3,nontarget,176,0.555,1,315,4Hz
10,1,D,4,3,target,112,0.883,1,315,4Hz
10,1,D,4,3,nontarget,176,0.534,1,315,4Hz
10,1,D,4,3,nontarget,176,1.068,NaN,315,4Hz
10,1,D,4,3,nontarget,176,0.968,1,315,4Hz
10,1,D,4,3,nontarget,176,1.01,NaN,315,4Hz
10,1,D,4,3,nontarget,176,0.583,1,315,4Hz
10,1,D,4,3,nontarget,176,0.58,1,315,4Hz
10,1,D,4,3,nontarget,176,0.555,1,315,4Hz
10,1,D,4,3,target,176,0.53,0,315,4Hz
10,1,D,4,3,target,176,0.817,0,315,4Hz
10,1,D,4,3,nontarget,176,0.535,1,315,4Hz
10,1,D,4,3,nontarget,176,0.983,1,315,4Hz
10,1,D,4,3,nontarget,112,1.778,NaN,315,4Hz
10,1,D,4,3,target,112,0.953,1,315,4Hz
10,1,D,4,3,nontarget,176,0.773,1,315,4Hz
10,1,D,4,3,target,112,0.956,1,315,4Hz
10,1,D,4,3,nontarget,176,0.604,1,315,4Hz
10,1,D,4,3,target,112,0.733,1,315,4Hz
10,1,D,4,3,target,112,1.182,NaN,315,4Hz
10,1,D,4,3,nontarget,176,0.563,1,315,4Hz
10,1,D,4,3,nontarget,176,0.596,1,315,4Hz
10,1,D,4,3,nontarget,112,0.817,0,315,4Hz
10,1,D,4,3,nontarget,176,0.445,1,315,4Hz
10,1,D,4,3,nontarget,176,0.51,1,315,4Hz
10,1,D,4,3,nontarget,112,0.699,0,315,4Hz
10,1,D,4,3,nontarget,176,0.366,1,315,4Hz
10,1,D,4,3,target,176,0.453,0,315,4Hz
10,1,D,4,3,nontarget,176,0.447,1,315,4Hz
10,1,D,4,3,target,176,0.633,0,315,4Hz
10,1,D,4,3,nontarget,176,0.434,1,315,4Hz
10,1,D,4,3,nontarget,176,0.51,1,315,4Hz
10,1,D,4,3,target,112,0.477,1,315,4Hz
10,1,D,4,3,nontarget,176,0.682,1,315,4Hz
10,1,D,4,3,nontarget,176,0.471,1,315,4Hz
10,1,D,4,3,nontarget,176,0.72,1,315,4Hz
10,1,D,4,3,nontarget,176,0.701,1,315,4Hz
10,1,D,4,3,nontarget,176,0.631,1,315,4Hz
10,1,D,4,3,target,176,1.154,NaN,315,4Hz
10,1,D,4,3,nontarget,176,0.921,1,315,4Hz
10,1,D,4,3,nontarget,112,0.665,0,315,4Hz
10,1,D,4,3,target,176,0.385,0,315,4Hz
10,1,D,4,3,target,176,0.582,0,315,4Hz
10,1,D,4,3,target,112,0.553,1,315,4Hz
10,1,D,4,3,nontarget,176,0.449,1,315,4Hz
10,1,D,4,3,target,112,0.745,1,315,4Hz
10,1,D,4,3,nontarget,176,0.937,1,315,4Hz
10,1,D,4,3,target,176,0.568,0,315,4Hz
10,1,D,4,3,target,112,0.528,1,315,4Hz
10,1,D,4,3,target,112,0.402,1,315,4Hz
10,1,D,4,3,nontarget,176,0.648,1,315,4Hz
10,1,D,4,3,nontarget,176,0.552,1,315,4Hz
10,1,Sham1,1,2,start,0,2.3,NaN,Sham,Sham
10,1,Sham1,1,2,start,176,1.13,NaN,Sham,Sham
10,1,Sham1,1,2,target,112,0.784,1,Sham,Sham
10,1,Sham1,1,2,nontarget,176,0.859,1,Sham,Sham
10,1,Sham1,1,2,nontarget,176,0.582,1,Sham,Sham
10,1,Sham1,1,2,nontarget,176,0.817,1,Sham,Sham
10,1,Sham1,1,2,target,112,0.625,1,Sham,Sham
10,1,Sham1,1,2,nontarget,176,0.649,1,Sham,Sham
10,1,Sham1,1,2,nontarget,176,0.703,1,Sham,Sham
10,1,Sham1,1,2,nontarget,176,1.449,NaN,Sham,Sham
10,1,Sham1,1,2,nontarget,176,0.663,1,Sham,Sham
10,1,Sham1,1,2,target,112,0.651,1,Sham,Sham
10,1,Sham1,1,2,nontarget,176,0.814,1,Sham,Sham
10,1,Sham1,1,2,target,112,0.592,1,Sham,Sham
10,1,Sham1,1,2,nontarget,176,0.517,1,Sham,Sham
10,1,Sham1,1,2,target,112,0.707,1,Sham,Sham
10,1,Sham1,1,2,target,112,0.676,1,Sham,Sham
10,1,Sham1,1,2,nontarget,176,0.488,1,Sham,Sham
10,1,Sham1,1,2,nontarget,176,1.036,NaN,Sham,Sham
10,1,Sham1,1,2,target,112,0.682,1,Sham,Sham
10,1,Sham1,1,2,nontarget,176,0.608,1,Sham,Sham
10,1,Sham1,1,2,nontarget,176,0.805,1,Sham,Sham
10,1,Sham1,1,2,nontarget,176,0.68,1,Sham,Sham
10,1,Sham1,1,2,nontarget,176,0.528,1,Sham,Sham
10,1,Sham1,1,2,nontarget,176,0.595,1,Sham,Sham
10,1,Sham1,1,2,nontarget,176,0.907,1,Sham,Sham
10,1,Sham1,1,2,nontarget,176,0.639,1,Sham,Sham
10,1,Sham1,1,2,target,112,0.99,1,Sham,Sham
10,1,Sham1,1,2,nontarget,176,0.53,1,Sham,Sham
10,1,Sham1,1,2,target,176,1.147,NaN,Sham,Sham
10,1,Sham1,1,2,nontarget,176,0.528,1,Sham,Sham
10,1,Sham1,1,2,target,112,0.771,1,Sham,Sham
10,1,Sham1,1,2,target,112,0.759,1,Sham,Sham
10,1,Sham1,1,2,target,176,0.58,0,Sham,Sham
10,1,Sham1,1,2,nontarget,176,0.493,1,Sham,Sham
10,1,Sham1,1,2,nontarget,176,1.254,NaN,Sham,Sham
10,1,Sham1,1,2,nontarget,176,1.005,NaN,Sham,Sham
10,1,Sham1,1,2,nontarget,176,0.584,1,Sham,Sham
10,1,Sham1,1,2,nontarget,112,1.205,NaN,Sham,Sham
10,1,Sham1,1,2,nontarget,176,1.646,NaN,Sham,Sham
10,1,Sham1,1,2,nontarget,176,1.187,NaN,Sham,Sham
10,1,Sham1,1,2,nontarget,176,0.62,1,Sham,Sham
10,1,Sham1,1,2,target,112,0.485,1,Sham,Sham
10,1,Sham1,1,2,nontarget,176,0.501,1,Sham,Sham
10,1,Sham1,1,2,target,112,0.89,1,Sham,Sham
10,1,Sham1,1,2,nontarget,176,0.486,1,Sham,Sham
10,1,Sham1,1,2,nontarget,176,0.509,1,Sham,Sham
10,1,Sham1,1,2,target,112,0.765,1,Sham,Sham
10,1,Sham1,1,2,target,112,0.82,1,Sham,Sham
10,1,Sham1,1,2,nontarget,176,0.525,1,Sham,Sham
10,1,Sham1,1,2,target,112,0.68,1,Sham,Sham
10,1,Sham1,1,2,nontarget,176,0.625,1,Sham,Sham
10,1,Sham1,1,2,nontarget,112,1.013,NaN,Sham,Sham
10,1,Sham1,1,2,target,112,0.543,1,Sham,Sham
10,1,Sham1,1,2,target,112,0.524,1,Sham,Sham
10,1,Sham1,1,2,nontarget,176,0.553,1,Sham,Sham
10,1,Sham1,1,2,nontarget,176,0.521,1,Sham,Sham
10,1,Sham1,1,2,nontarget,176,0.743,1,Sham,Sham
10,1,Sham1,1,2,nontarget,176,0.594,1,Sham,Sham
10,1,Sham1,1,2,nontarget,176,0.456,1,Sham,Sham
10,1,Sham1,1,2,target,176,0.708,0,Sham,Sham
10,1,Sham1,1,2,nontarget,176,0.493,1,Sham,Sham
10,1,Sham1,1,2,target,112,0.626,1,Sham,Sham
10,1,Sham1,1,2,target,176,0.761,0,Sham,Sham
10,1,Sham1,1,2,target,112,0.651,1,Sham,Sham
10,1,Sham1,1,2,nontarget,176,1.438,NaN,Sham,Sham
10,1,Sham1,1,2,nontarget,176,0.654,1,Sham,Sham
10,1,Sham1,1,2,target,112,0.838,1,Sham,Sham
10,1,Sham1,1,2,nontarget,176,0.5,1,Sham,Sham
10,1,Sham1,1,2,nontarget,176,0.601,1,Sham,Sham
10,1,Sham1,1,2,target,176,0.551,0,Sham,Sham
10,1,Sham1,1,2,nontarget,176,0.622,1,Sham,Sham
10,1,Sham1,1,2,nontarget,112,0.649,0,Sham,Sham
10,1,Sham1,1,2,nontarget,176,0.691,1,Sham,Sham
10,1,Sham1,1,2,nontarget,176,0.589,1,Sham,Sham
10,1,Sham1,1,2,nontarget,176,0.702,1,Sham,Sham
10,1,Sham1,1,2,nontarget,176,0.613,1,Sham,Sham
10,1,Sham1,1,2,nontarget,176,0.593,1,Sham,Sham
10,1,Sham1,1,2,target,112,0.511,1,Sham,Sham
10,1,Sham1,1,2,target,112,0.608,1,Sham,Sham
10,1,Sham1,1,2,nontarget,176,0.456,1,Sham,Sham
10,1,Sham1,1,2,nontarget,176,0.448,1,Sham,Sham
10,1,Sham1,2,3,start,0,2.3,NaN,Sham,Sham
10,1,Sham1,2,3,start,176,0.578,0,Sham,Sham
10,1,Sham1,2,3,start,176,0.564,0,Sham,Sham
10,1,Sham1,2,3,nontarget,176,0.467,1,Sham,Sham
10,1,Sham1,2,3,target,112,1.058,NaN,Sham,Sham
10,1,Sham1,2,3,target,112,0.847,1,Sham,Sham
10,1,Sham1,2,3,nontarget,176,0.65,1,Sham,Sham
10,1,Sham1,2,3,target,176,0.659,0,Sham,Sham
10,1,Sham1,2,3,nontarget,176,0.545,1,Sham,Sham
10,1,Sham1,2,3,nontarget,176,0.925,1,Sham,Sham
10,1,Sham1,2,3,nontarget,176,0.993,1,Sham,Sham
10,1,Sham1,2,3,target,112,0.65,1,Sham,Sham
10,1,Sham1,2,3,nontarget,176,0.705,1,Sham,Sham
10,1,Sham1,2,3,nontarget,176,0.571,1,Sham,Sham
10,1,Sham1,2,3,target,176,0.689,0,Sham,Sham
10,1,Sham1,2,3,nontarget,176,0.634,1,Sham,Sham
10,1,Sham1,2,3,nontarget,176,0.795,1,Sham,Sham
10,1,Sham1,2,3,nontarget,176,1.024,NaN,Sham,Sham
10,1,Sham1,2,3,nontarget,176,0.804,1,Sham,Sham
10,1,Sham1,2,3,target,112,0.39,1,Sham,Sham
10,1,Sham1,2,3,target,112,1.201,NaN,Sham,Sham
10,1,Sham1,2,3,nontarget,176,0.459,1,Sham,Sham
10,1,Sham1,2,3,nontarget,176,0.453,1,Sham,Sham
10,1,Sham1,2,3,nontarget,176,1.038,NaN,Sham,Sham
10,1,Sham1,2,3,nontarget,176,0.648,1,Sham,Sham
10,1,Sham1,2,3,nontarget,176,0.795,1,Sham,Sham
10,1,Sham1,2,3,nontarget,176,0.618,1,Sham,Sham
10,1,Sham1,2,3,target,112,0.567,1,Sham,Sham
10,1,Sham1,2,3,nontarget,176,0.47,1,Sham,Sham
10,1,Sham1,2,3,target,112,0.841,1,Sham,Sham
10,1,Sham1,2,3,target,112,0.62,1,Sham,Sham
10,1,Sham1,2,3,nontarget,176,0.423,1,Sham,Sham
10,1,Sham1,2,3,target,112,0.627,1,Sham,Sham
10,1,Sham1,2,3,nontarget,176,0.485,1,Sham,Sham
10,1,Sham1,2,3,nontarget,176,0.524,1,Sham,Sham
10,1,Sham1,2,3,nontarget,176,0.589,1,Sham,Sham
10,1,Sham1,2,3,nontarget,176,0.508,1,Sham,Sham
10,1,Sham1,2,3,nontarget,112,0.703,0,Sham,Sham
10,1,Sham1,2,3,nontarget,112,0.538,0,Sham,Sham
10,1,Sham1,2,3,nontarget,176,1.362,NaN,Sham,Sham
10,1,Sham1,2,3,target,112,0.935,1,Sham,Sham
10,1,Sham1,2,3,nontarget,176,0.594,1,Sham,Sham
10,1,Sham1,2,3,nontarget,176,0.558,1,Sham,Sham
10,1,Sham1,2,3,nontarget,176,0.457,1,Sham,Sham
10,1,Sham1,2,3,target,112,0.712,1,Sham,Sham
10,1,Sham1,2,3,nontarget,176,0.882,1,Sham,Sham
10,1,Sham1,2,3,target,112,0.933,1,Sham,Sham
10,1,Sham1,2,3,target,112,0.874,1,Sham,Sham
10,1,Sham1,2,3,nontarget,176,0.643,1,Sham,Sham
10,1,Sham1,2,3,nontarget,176,0.705,1,Sham,Sham
10,1,Sham1,2,3,nontarget,176,0.639,1,Sham,Sham
10,1,Sham1,2,3,nontarget,176,0.747,1,Sham,Sham
10,1,Sham1,2,3,nontarget,176,0.822,1,Sham,Sham
10,1,Sham1,2,3,target,112,0.81,1,Sham,Sham
10,1,Sham1,2,3,nontarget,176,0.58,1,Sham,Sham
10,1,Sham1,2,3,nontarget,176,0.554,1,Sham,Sham
10,1,Sham1,2,3,nontarget,176,0.591,1,Sham,Sham
10,1,Sham1,2,3,target,112,1.152,NaN,Sham,Sham
10,1,Sham1,2,3,nontarget,176,0.917,1,Sham,Sham
10,1,Sham1,2,3,target,176,0.456,0,Sham,Sham
10,1,Sham1,2,3,target,112,0.742,1,Sham,Sham
10,1,Sham1,2,3,target,176,0.838,0,Sham,Sham
10,1,Sham1,2,3,nontarget,176,0.525,1,Sham,Sham
10,1,Sham1,2,3,nontarget,176,0.754,1,Sham,Sham
10,1,Sham1,2,3,target,112,0.695,1,Sham,Sham
10,1,Sham1,2,3,nontarget,176,0.449,1,Sham,Sham
10,1,Sham1,2,3,nontarget,176,0.559,1,Sham,Sham
10,1,Sham1,2,3,nontarget,176,0.433,1,Sham,Sham
10,1,Sham1,2,3,target,112,0.684,1,Sham,Sham
10,1,Sham1,2,3,nontarget,176,0.403,1,Sham,Sham
10,1,Sham1,2,3,nontarget,176,0.522,1,Sham,Sham
10,1,Sham1,2,3,nontarget,176,0.658,1,Sham,Sham
10,1,Sham1,2,3,nontarget,176,0.373,1,Sham,Sham
10,1,Sham1,2,3,nontarget,112,0.715,0,Sham,Sham
10,1,Sham1,2,3,target,176,0.885,0,Sham,Sham
10,1,Sham1,2,3,nontarget,176,0.719,1,Sham,Sham
10,1,Sham1,2,3,nontarget,176,0.497,1,Sham,Sham
10,1,Sham1,2,3,nontarget,176,0.413,1,Sham,Sham
10,1,Sham1,2,3,target,176,0.395,0,Sham,Sham
10,1,Sham1,2,3,target,176,0.347,0,Sham,Sham
10,1,Sham1,2,3,nontarget,176,0.363,1,Sham,Sham
10,1,Sham1,2,3,target,176,0.656,0,Sham,Sham
10,1,Sham1,2,3,nontarget,176,0.377,1,Sham,Sham
10,1,Sham1,3,2,start,176,1.598,NaN,Sham,Sham
10,1,Sham1,3,2,start,176,0.594,0,Sham,Sham
10,1,Sham1,3,2,nontarget,176,0.444,1,Sham,Sham
10,1,Sham1,3,2,target,112,0.732,1,Sham,Sham
10,1,Sham1,3,2,target,112,0.673,1,Sham,Sham
10,1,Sham1,3,2,nontarget,176,0.641,1,Sham,Sham
10,1,Sham1,3,2,nontarget,176,1.133,NaN,Sham,Sham
10,1,Sham1,3,2,target,112,0.758,1,Sham,Sham
10,1,Sham1,3,2,nontarget,176,0.473,1,Sham,Sham
10,1,Sham1,3,2,nontarget,176,1.942,NaN,Sham,Sham
10,1,Sham1,3,2,nontarget,160,0.017,NaN,Sham,Sham
10,1,Sham1,3,2,nontarget,176,0.912,1,Sham,Sham
10,1,Sham1,3,2,nontarget,176,0.96,1,Sham,Sham
10,1,Sham1,3,2,nontarget,176,0.811,1,Sham,Sham
10,1,Sham1,3,2,nontarget,176,1.625,NaN,Sham,Sham
10,1,Sham1,3,2,nontarget,176,0.882,1,Sham,Sham
10,1,Sham1,3,2,nontarget,176,1.717,NaN,Sham,Sham
10,1,Sham1,3,2,target,112,0.814,1,Sham,Sham
10,1,Sham1,3,2,nontarget,176,0.707,1,Sham,Sham
10,1,Sham1,3,2,nontarget,176,1.1,NaN,Sham,Sham
10,1,Sham1,3,2,nontarget,176,1.246,NaN,Sham,Sham
10,1,Sham1,3,2,target,112,1.031,NaN,Sham,Sham
10,1,Sham1,3,2,nontarget,176,1.911,NaN,Sham,Sham
10,1,Sham1,3,2,nontarget,160,2.1,NaN,Sham,Sham
10,1,Sham1,3,2,target,112,0.988,1,Sham,Sham
10,1,Sham1,3,2,target,112,1.234,NaN,Sham,Sham
10,1,Sham1,3,2,target,112,1.208,NaN,Sham,Sham
10,1,Sham1,3,2,nontarget,176,1.481,NaN,Sham,Sham
10,1,Sham1,3,2,nontarget,176,1.345,NaN,Sham,Sham
10,1,Sham1,3,2,nontarget,176,1.3,NaN,Sham,Sham
10,1,Sham1,3,2,nontarget,176,1.467,NaN,Sham,Sham
10,1,Sham1,3,2,target,112,1.145,NaN,Sham,Sham
10,1,Sham1,3,2,target,112,1.371,NaN,Sham,Sham
10,1,Sham1,3,2,target,112,1.411,NaN,Sham,Sham
10,1,Sham1,3,2,target,112,1.025,NaN,Sham,Sham
10,1,Sham1,3,2,nontarget,176,1.228,NaN,Sham,Sham
10,1,Sham1,3,2,target,112,1.215,NaN,Sham,Sham
10,1,Sham1,3,2,target,112,0.929,1,Sham,Sham
10,1,Sham1,3,2,nontarget,176,0.96,1,Sham,Sham
10,1,Sham1,3,2,nontarget,112,1.149,NaN,Sham,Sham
10,1,Sham1,3,2,nontarget,176,1.378,NaN,Sham,Sham
10,1,Sham1,3,2,nontarget,176,1.216,NaN,Sham,Sham
10,1,Sham1,3,2,target,176,1.476,NaN,Sham,Sham
10,1,Sham1,3,2,nontarget,176,1.541,NaN,Sham,Sham
10,1,Sham1,3,2,nontarget,176,0.837,1,Sham,Sham
10,1,Sham1,3,2,target,112,0.868,1,Sham,Sham
10,1,Sham1,3,2,nontarget,176,0.934,1,Sham,Sham
10,1,Sham1,3,2,nontarget,176,1.431,NaN,Sham,Sham
10,1,Sham1,3,2,nontarget,176,1.462,NaN,Sham,Sham
10,1,Sham1,3,2,nontarget,176,2.001,NaN,Sham,Sham
10,1,Sham1,3,2,nontarget,176,1.453,NaN,Sham,Sham
10,1,Sham1,3,2,nontarget,176,1.214,NaN,Sham,Sham
10,1,Sham1,3,2,nontarget,176,0.686,1,Sham,Sham
10,1,Sham1,3,2,target,112,0.852,1,Sham,Sham
10,1,Sham1,3,2,target,112,0.933,1,Sham,Sham
10,1,Sham1,3,2,nontarget,176,1.001,NaN,Sham,Sham
10,1,Sham1,3,2,target,112,1.289,NaN,Sham,Sham
10,1,Sham1,3,2,target,176,1.46,NaN,Sham,Sham
10,1,Sham1,3,2,nontarget,176,0.67,1,Sham,Sham
10,1,Sham1,3,2,nontarget,112,1.478,NaN,Sham,Sham
10,1,Sham1,3,2,nontarget,176,0.666,1,Sham,Sham
10,1,Sham1,3,2,nontarget,112,0.944,0,Sham,Sham
10,1,Sham1,3,2,target,176,0.82,0,Sham,Sham
10,1,Sham1,3,2,nontarget,176,1.198,NaN,Sham,Sham
10,1,Sham1,3,2,nontarget,176,0.579,1,Sham,Sham
10,1,Sham1,3,2,nontarget,176,1.027,NaN,Sham,Sham
10,1,Sham1,3,2,nontarget,176,0.943,1,Sham,Sham
10,1,Sham1,3,2,target,176,0.699,0,Sham,Sham
10,1,Sham1,3,2,target,112,1.316,NaN,Sham,Sham
10,1,Sham1,3,2,nontarget,176,0.597,1,Sham,Sham
10,1,Sham1,3,2,target,112,0.565,1,Sham,Sham
10,1,Sham1,3,2,nontarget,176,0.651,1,Sham,Sham
10,1,Sham1,3,2,target,112,0.556,1,Sham,Sham
10,1,Sham1,3,2,target,112,1.069,NaN,Sham,Sham
10,1,Sham1,3,2,nontarget,176,0.526,1,Sham,Sham
10,1,Sham1,3,2,nontarget,112,0.412,0,Sham,Sham
10,1,Sham1,3,2,nontarget,112,0.5,0,Sham,Sham
10,1,Sham1,3,2,nontarget,176,0.604,1,Sham,Sham
10,1,Sham1,3,2,nontarget,176,0.858,1,Sham,Sham
10,1,Sham1,3,2,nontarget,176,0.653,1,Sham,Sham
10,1,Sham1,3,2,nontarget,176,0.596,1,Sham,Sham
10,1,Sham1,3,2,nontarget,176,0.733,1,Sham,Sham
10,1,Sham1,4,3,start,176,1.107,NaN,Sham,Sham
10,1,Sham1,4,3,start,176,0.878,0,Sham,Sham
10,1,Sham1,4,3,start,176,0.894,0,Sham,Sham
10,1,Sham1,4,3,target,112,0.711,1,Sham,Sham
10,1,Sham1,4,3,nontarget,176,0.525,1,Sham,Sham
10,1,Sham1,4,3,nontarget,176,0.446,1,Sham,Sham
10,1,Sham1,4,3,target,112,0.955,1,Sham,Sham
10,1,Sham1,4,3,target,112,0.684,1,Sham,Sham
10,1,Sham1,4,3,target,112,0.772,1,Sham,Sham
10,1,Sham1,4,3,nontarget,176,0.441,1,Sham,Sham
10,1,Sham1,4,3,nontarget,176,0.432,1,Sham,Sham
10,1,Sham1,4,3,nontarget,176,0.454,1,Sham,Sham
10,1,Sham1,4,3,target,176,0.6,0,Sham,Sham
10,1,Sham1,4,3,target,112,1.016,NaN,Sham,Sham
10,1,Sham1,4,3,nontarget,176,0.556,1,Sham,Sham
10,1,Sham1,4,3,nontarget,176,0.549,1,Sham,Sham
10,1,Sham1,4,3,target,176,0.716,0,Sham,Sham
10,1,Sham1,4,3,nontarget,176,0.413,1,Sham,Sham
10,1,Sham1,4,3,nontarget,176,0.547,1,Sham,Sham
10,1,Sham1,4,3,target,112,0.682,1,Sham,Sham
10,1,Sham1,4,3,target,112,0.704,1,Sham,Sham
10,1,Sham1,4,3,nontarget,176,0.521,1,Sham,Sham
10,1,Sham1,4,3,nontarget,176,0.685,1,Sham,Sham
10,1,Sham1,4,3,target,112,0.785,1,Sham,Sham
10,1,Sham1,4,3,nontarget,112,0.86,0,Sham,Sham
10,1,Sham1,4,3,target,176,0.846,0,Sham,Sham
10,1,Sham1,4,3,nontarget,176,0.875,1,Sham,Sham
10,1,Sham1,4,3,target,176,0.474,0,Sham,Sham
10,1,Sham1,4,3,nontarget,112,0.634,0,Sham,Sham
10,1,Sham1,4,3,nontarget,176,0.512,1,Sham,Sham
10,1,Sham1,4,3,nontarget,112,1.555,NaN,Sham,Sham
10,1,Sham1,4,3,target,112,1.285,NaN,Sham,Sham
10,1,Sham1,4,3,target,112,1.051,NaN,Sham,Sham
10,1,Sham1,4,3,target,112,0.636,1,Sham,Sham
10,1,Sham1,4,3,nontarget,176,0.466,1,Sham,Sham
10,1,Sham1,4,3,nontarget,176,0.573,1,Sham,Sham
10,1,Sham1,4,3,nontarget,176,0.569,1,Sham,Sham
10,1,Sham1,4,3,nontarget,176,0.917,1,Sham,Sham
10,1,Sham1,4,3,nontarget,176,0.525,1,Sham,Sham
10,1,Sham1,4,3,nontarget,176,0.61,1,Sham,Sham
10,1,Sham1,4,3,target,176,0.818,0,Sham,Sham
10,1,Sham1,4,3,nontarget,176,0.446,1,Sham,Sham
10,1,Sham1,4,3,target,176,0.367,0,Sham,Sham
10,1,Sham1,4,3,target,112,0.513,1,Sham,Sham
10,1,Sham1,4,3,nontarget,176,0.803,1,Sham,Sham
10,1,Sham1,4,3,nontarget,112,0.956,0,Sham,Sham
10,1,Sham1,4,3,nontarget,176,0.589,1,Sham,Sham
10,1,Sham1,4,3,nontarget,176,0.546,1,Sham,Sham
10,1,Sham1,4,3,target,112,0.873,1,Sham,Sham
10,1,Sham1,4,3,nontarget,176,0.677,1,Sham,Sham
10,1,Sham1,4,3,nontarget,176,1.138,NaN,Sham,Sham
10,1,Sham1,4,3,nontarget,112,0.69,0,Sham,Sham
10,1,Sham1,4,3,target,112,0.737,1,Sham,Sham
10,1,Sham1,4,3,target,112,0.756,1,Sham,Sham
10,1,Sham1,4,3,target,112,1.137,NaN,Sham,Sham
10,1,Sham1,4,3,nontarget,176,0.84,1,Sham,Sham
10,1,Sham1,4,3,nontarget,176,1.204,NaN,Sham,Sham
10,1,Sham1,4,3,nontarget,176,1.448,NaN,Sham,Sham
10,1,Sham1,4,3,nontarget,176,0.701,1,Sham,Sham
10,1,Sham1,4,3,nontarget,176,0.676,1,Sham,Sham
10,1,Sham1,4,3,nontarget,176,0.72,1,Sham,Sham
10,1,Sham1,4,3,nontarget,176,0.733,1,Sham,Sham
10,1,Sham1,4,3,nontarget,176,0.844,1,Sham,Sham
10,1,Sham1,4,3,target,112,0.471,1,Sham,Sham
10,1,Sham1,4,3,nontarget,176,0.452,1,Sham,Sham
10,1,Sham1,4,3,nontarget,176,0.493,1,Sham,Sham
10,1,Sham1,4,3,nontarget,176,0.474,1,Sham,Sham
10,1,Sham1,4,3,nontarget,176,0.646,1,Sham,Sham
10,1,Sham1,4,3,target,176,0.588,0,Sham,Sham
10,1,Sham1,4,3,nontarget,112,0.77,0,Sham,Sham
10,1,Sham1,4,3,nontarget,176,0.499,1,Sham,Sham
10,1,Sham1,4,3,nontarget,176,0.685,1,Sham,Sham
10,1,Sham1,4,3,nontarget,176,0.696,1,Sham,Sham
10,1,Sham1,4,3,target,176,0.69,0,Sham,Sham
10,1,Sham1,4,3,nontarget,176,0.45,1,Sham,Sham
10,1,Sham1,4,3,nontarget,176,0.976,1,Sham,Sham
10,1,Sham1,4,3,nontarget,176,0.456,1,Sham,Sham
10,1,Sham1,4,3,nontarget,176,0.806,1,Sham,Sham
10,1,Sham1,4,3,nontarget,176,0.745,1,Sham,Sham
10,1,Sham1,4,3,nontarget,176,0.627,1,Sham,Sham
10,1,Sham1,4,3,target,112,0.553,1,Sham,Sham
10,1,Sham1,4,3,target,112,0.707,1,Sham,Sham
10,1,Sham1,4,3,nontarget,176,0.536,1,Sham,Sham
10,2,B,1,2,start,0,2.3,NaN,45,7Hz
10,2,B,1,2,start,176,0.768,0,45,7Hz
10,2,B,1,2,target,112,1.081,NaN,45,7Hz
10,2,B,1,2,nontarget,176,0.696,1,45,7Hz
10,2,B,1,2,target,112,0.894,1,45,7Hz
